id_series,seriesName
7741,Beowulf 
7742,Father Anselm Mysteries 
7743,Angelique De Xavier 
7744,Overcoming
7745,St. Elwine 
7746,Investigating the Hottie 
7747,Decadence After Dark 
7748,Felix Castor 
7749,Eddie Dickens Trilogy 
7750,Nightschool
7751,Thornleigh 
7752,The Bourbon Kings 
7753,Bourbon Kid 
7754,Samlade brev 
7755,Wasteland 
7756,Kill or Be Killed Collected Editions
7757,Making Friends 
7758,Claire Donovan 
7759,Littlejohn 
7760,John Shakespeare 
7761,Upon a Marigold 
7762,The Great Brain 
7763,Harvey Family Saga 
7764,Genius 
7765,Eternals 
7766,The Explosionist 
7767,Moon Riders 
7768,The Beach House 
7769,Death Walker 
7770,The Bloodhound Files 
7771,Half Sisters 
7772,Left Behind Political 
7773,The Boy Sherlock Holmes 
7774,The Administration 
7775,Princess Nevermore and the Wizard
7776,Jumanji 
7777,Samurai
7778,Radix 
7779,Agents Under Fire 
7780,Cassandra Palmer 
7781,Campbell Trilogy 
7782,Law of the Lycans 
7783,Junjo Romantica 
7784,Naruto
7785,Event Group Thriller 
7786,A Laird for All Time 
7787,Philippa Fisher 
7788,Guardian Academy 
7789,Contos Completos de Machado de Assis 
7790,Sirenhawk 
7791,Red Sonja Vol. 
7792,Kane
7793,The Dark Necessities Prequels 
7794,Bears of the Ice 
7795,Romance 
7796,Why X Matters Series
7797,Angels in Pink 
7798,Power Japanese
7799,Kuzynki 
7800,Kamikaze Kaito Jeanne 
7801,Sinclair Brothers 
7802,Stravaganza 
7803,Justice League 
7804,Beware the Wild 
7805,Alice
7806,Evernight 
7807,Save My Soul 
7808,Sleeping Handsome 
7809,The Giver 
7810,Rook and Ronin Spinoff 
7811,Ang
7812,Hopeless 
7813,Karneval 
7814,The Berenstain Bears
7815,Tyler Locke 
7816,Kick at the Darkness 
7817,Larva High School Trilogy 
7818,Fighting Fire 
7819,Fated Hearts 
7820,Journey Trilogy 
7821,The Memoir Trilogy 
7822,Mountain Masters 
7823,Children of Eden 
7824,Ancient World
7825,Red Hood and the Outlaws 
7826,Mason 
7827,The Ravenwood Saga 
7828,The Last Wild 
7829,The Seems 
7830,Between Us 
7831,Young Adult Alien Huntress 
7832,Robert Langdon 
7833,Hex 
7834,Sons of Beasts 
7835,Witch Mountain
7836,Sin Trilogy 
7837,Savannah Vampire 
7838,Frost 
7839,The Shepherd Trilogy
7840,Jamie Gwynmorgan 
7841,Bill the Warthog Mysteries 
7842,Valley of the Dragons 
7843,Skyship Academy 
7844,Saga of the Latter
7845,For Better or For Worse 
7846,Burstyn Blue 
7847,Booker T. Washington 
7848,Mommie Dearest 
7849,Wolf Tales 
7850,Dragon
7851,The Sephardic Cycle 
7852,The Sky Trilogy 
7853,Squish 
7854,McCullough Mountain 
7855,The Door Within 
7856,Belle Prater 
7857,Vegas Titans 
7858,Kingdom Keepers 
7859,Time Search 
7860,Oxford Bookworms
7861,American Girl
7862,Celia Flynn 
7863,The Three Worlds Cycle 
7864,Landry Park 
7865,Golem 
7866,Boudreaux 
7867,Turning Curse 
7868,A Winters Love 
7869,Gods 
7870,Atticus Claw 
7871,Wellenl
7872,Brody
7873,Rebel Belle 
7874,DC Universe
7875,Vespasian 
7876,Wounded Love 
7877,Erth Dragons 
7878,Harper
7879,The Little World of Liz Climo
7880,Anton and Cecil 
7881,Cate Padgett 
7882,Cordelia Gray 
7883,Crowning Mercy 
7884,Inheritors
7885,Australian Trilogy 
7886,Shape
7887,The Immortal Ones 
7888,Cambridge Texts in the History of Philosophy
7889,Works of Jonathan Edwards 
7890,Ma... 
7891,Conclave of Shadows 
7892,The Circle Opens 
7893,The Korsak Brothers 
7894,The Athenian Mysteries 
7895,Renegade X 
7896,Lt. Leary 
7897,Bob The Cat 
7898,Knight Brothers 
7899,Hearts 
7900,Cades Cove 
7901,Evil Dead MC 
7902,Treading Water 
7903,Sid Meier
7904,Baka Sakali 
7905,The Lost 
7906,Ciclo de Dreaming Spires 
7907,Stirring Up Trouble Trilogy 
7908,A Worthy Pursuit 
7909,The Amory Wars 
7910,The Generations Trilogy 
7911,Ted Darling Crime Series 
7912,Landry Family 
7913,The Redfish Chronicles 
7914,New York Trilogy 
7915,All Laced Up 
7916,Horrible Histories Specials 
7917,The Uncommoners 
7918,The Iron Dragon
7919,Brothers of Gwynedd 
7920,Heaven
7921,Negima
7922,The Lover 
7923,The Silver Call 
7924,Favole 
7925,The Three Sisters Inn 
7926,Portland Police Bureau 
7927,Briar Creek Vampires 
7928,Netherworld 
7929,Wolf Springs Chronicles 
7930,Red Riding Quartet 
7931,Dark Fusion 
7932,Hulk
7933,Wild Irish 
7934,Spinsation 
7935,Wordless Chronicles 
7936,Guild Wars 
7937,Cozenage 
7938,Empire of Man 
7939,Blueberry Springs 
7940,After Dark 
7941,Veronica Speedwell 
7942,Neil Gaiman
7943,Dangerous 
7944,Larva High School
7945,Godchild 
7946,Ann Fay Honeycutt 
7947,The Tainted Realm 
7948,Deer Lake 
7949,Exodus End 
7950,The Marriage Diaries 
7951,Hypothesis 
7952,Treehouse 
7953,The Muse 
7954,World War II Liberator 
7955,Wiplala 
7956,The Misadventures of Edgar 
7957,The Community 
7958,Imperfect Love Kindle World
7959,New Teen Titans 
7960,The World of the Others 
7961,The Knowledge
7962,Ginga Legend Weed 
7963,Selene and Eve 
7964,Exiles 
7965,Only in Gooding 
7966,The Life of Pierre Elliott Trudeau 
7967,Second Chances 
7968,We
7969,Jed de Landa 
7970,Daredevil Noir 
7971,Cissy Sissney 
7972,The Chosen 
7973,Once Were Warriors Trilogy 
7974,Angelwalk 
7975,Stolen Breaths 
7976,Storm MC 
7977,Cathy Vickers Trilogy 
7978,Kingdom Hearts II 
7979,Tao of Love 
7980,True Love 
7981,DC
7982,Chronicles of the Pneumatic Zeppelin 
7983,Unbreakable Bonds 
7984,Jackson Brodie 
7985,The Jane Austen Factor 
7986,Five Boroughs 
7987,Stoneheart Trilogy 
7988,Life Changes When We Change 
7989,Bitch Planet Collected Editions
7990,Word
7991,Enter a Glossy Web 
7992,Alais Capet 
7993,Mythic Misadventures 
7994,Wicked Lovely 
7995,The Faerie Wars Chronicles 
7996,Miller
7997,The Nether World
7998,Fenestra 
7999,Kovac and Liska 
8000,Warm Delicacy 
8001,The Book of Deacon 
8002,The Darling Dahlias 
8003,Diary 
8004,Ventus 
8005,Weldon 
8006,Wrapped 
8007,The Summerhouse 
8008,Lost Love 
8009,Val Cache 
8010,Erin Bennett 
8011,New Fairy Tales 
8012,Otherworld Assassin 
8013,Lawyers in Love 
8014,Country Roads 
8015,Books of Dalthia 
8016,Loving on the Edge 
8017,Heroes in Training 
8018,Heartless 
8019,Stargate SG
8020,House Of Royals 
8021,Am Dreizehnten Tag 
8022,Rowan Hood 
8023,Hannibal 
8024,Lucian 
8025,The Wig 
8026,Harris Stuyvesant 
8027,Ever After High 
8028,Carleton Renaissance Plays in Translation
8029,Berlin 
8030,Infinity Blade 
8031,Zeroes 
8032,The Impostor Queen 
8033,Frost Easton 
8034,Julie of the Wolves 
8035,Leo Waterman 
8036,Yellow 
8037,Lord Peter Wimsey
8038,Kingdom Hearts 
8039,Talisman Ring 
8040,Kingdom of Xia Phoenix
8041,Everafter 
8042,The World as Will and Representation 
8043,O Monasticon 
8044,The Wild Hunt Legacy 
8045,Lady Helen 
8046,Superman Presents The Phantom Zone 
8047,Generation Icarus 
8048,Rats of NIMH 
8049,San Antonio Connection 
8050,Spinoza 
8051,Far
8052,Dark Age Dawning 
8053,The Chronicles of Kerrigan 
8054,Ozark Mountain Romance 
8055,Wild Seasons 
8056,Mafia Ties 
8057,Sullivan
8058,The Americans 
8059,Surviving Raine 
8060,The Exception 
8061,How to Read
8062,Richard Hannay 
8063,The Best We Could Do
8064,Vega Jane 
8065,Dilbert
8066,Jim Knighthorse 
8067,Forge of God 
8068,Peregrine 
8069,Timegod
8070,Subject Seven 
8071,Hearts of Faith
8072,The Balance Keepers 
8073,Wife Lottery 
8074,Kilkenny 
8075,Draycott Abbey 
8076,Kvartetti
8077,He Feels Trilogy 
8078,Cazalet Chronicles 
8079,Scandal in Sussex 
8080,Until Trilogy 
8081,The Legend of Magda Searus 
8082,Edwardian Brides 
8083,Crossroads 
8084,Shadoweyes 
8085,Inspector McLevy 
8086,Miki Falls 
8087,Foster Saga 
8088,Prairie Winds 
8089,Crown of Death 
8090,The Chronicles of Alice 
8091,Memoria del fuego
8092,Fighting to Be Free 
8093,Aven Green 
8094,Lady Killer 
8095,Incorruptible 
8096,Mindf
8097,Documents of the Second Vatican Council
8098,Disputed Lands 
8099,Bernie Rhodenbarr 
8100,The Absolute Sandman 
8101,The Dreaming 
8102,Rise of the Dark Angel 
8103,Inspector Winter 
8104,Fargo Adventures 
8105,Virgil Flowers 
8106,The Peculiar 
8107,Flight 
8108,A Fire Beneath the Skin 
8109,Needle
8110,Enlightenment 
8111,Echoes from the Edge 
8112,Man From Boston 
8113,Frigid 
8114,Every Day 
8115,Helen Grace 
8116,The Princess in Black 
8117,Savage Brothers MC 
8118,Native Tongue 
8119,Aquamarin 
8120,Irredeemable 
8121,The Witchlands 
8122,The Lost World Series 
8123,Beau Geste 
8124,The Adventures of Sophie Mouse 
8125,Asher Lev 
8126,Silver Dragons 
8127,Cuttersville 
8128,Tristaine 
8129,The Heart of the West 
8130,Emma Lord 
8131,The II AM Trilogy 
8132,Jessie Walters 
8133,"Anita Blake, Vampire Hunter Graphic Novels "
8134,Nine Kingdoms 
8135,Sky Lords 
8136,The Perception Trilogy 
8137,Shadow 
8138,Lost Highlander 
8139,Bridget Jones
8140,Highland Wolf Pact 
8141,Tangled in Texas 
8142,The Riyria Chronicles 
8143,Actually 
8144,My Heart Remembers 
8145,F.I.S.T.S
8146,Doll People 
8147,Federation
8148,Gotham Central Hardcover Reprints
8149,The Nameless City 
8150,Tea Dragon 
8151,Fenway and Hattie 
8152,Max Einstein 
8153,The Drones Club
8154,If We Kiss 
8155,Dave Pelzer 
8156,Honeymoon 
8157,Archie Sheridan 
8158,The Spoils of Time 
8159,The Water Keepers 
8160,The Historical Illuminatus Chronicles 
8161,Weirdsville 
8162,The Heir Chronicles 
8163,The Dragon Diaries Trilogy 
8164,Golden Mountain Chronicles 
8165,Puella Magi Madoka Magica 
8166,Drina 
8167,Adventures In Odyssey
8168,The Custard Protocol 
8169,The Arcane Society 
8170,Fifty Shades of Alice Trilogy 
8171,Piemburg 
8172,Alliance
8173,The Story Girl 
8174,Blame
8175,Silk 
8176,Japanese Dolls 
8177,Burning
8178,Frank Terrell 
8179,Children
8180,Heartless
8181,Velva Jean 
8182,Weeping Willow 
8183,A Chrissy McMullen Mystery 
8184,Susikoira Roi 
8185,Street Soldier 
8186,Orphan Train Adventures 
8187,The Cape Breton Trilogy 
8188,The Devil Series 
8189,Die Magie der Namen 
8190,Whispers in Wyoming 
8191,The Princess Tales 
8192,Oxrun Station
8193,Plastic Man 
8194,Jane Doe Chronicles 
8195,Anne of Green Gables 
8196,The Gollywhopper Games 
8197,Jane Austen Addict 
8198,Darby McCormick 
8199,Virginia
8200,Magic by the Numbers 
8201,Jillaroo 
8202,Hickory Ridge Romance 
8203,Dark Mirror 
8204,Hot Zone 
8205,Darcy 
8206,History Keepers 
8207,The Crescent Chronicles 
8208,The Brannock Siblings 
8209,Hawk
8210,Aunt Dimity Mystery 
8211,Spatterjay 
8212,The Contract With God Trilogy 
8213,Shelter Me 
8214,Blandish
8215,Akiko Books 
8216,Apogee Books Space Series 
8217,The Turf
8218,Game On 
8219,Fluturi 
8220,The Curate
8221,Pursuit 
8222,Girl Bachelors 
8223,Payton
8224,All Things Impossible 
8225,The Umbrella Academy 
8226,Caspak 
8227,Druuna 
8228,The Woodlands 
8229,Queen and Country
8230,The Mercury Pack 
8231,The Complete Stories of Sherlock Holmes 
8232,Dancing Jax 
8233,Hot 
8234,Joshua
8235,The World of the Alfar 
8236,Percy Gloom 
8237,The Evil Series 
8238,Claire de Lune 
8239,Winterhaven 
8240,Kick
8241,Dark Life 
8242,Pacific Heat 
8243,A Tale of Two Castles 
8244,A Land Fit for Heroes 
8245,Immortal City 
8246,Kit Fielding 
8247,Chiri 
8248,Lee
8249,Preservation 
8250,A Treatise of Human Nature 
8251,Blackhearts 
8252,Sanctuary 
8253,Beware of the Past 
8254,Don Micklem 
8255,Agent Cormac 
8256,Ondine Quartet 
8257,Heroines of the Golden West 
8258,Red Dirt 
8259,Westmoreland Saga 
8260,Tangled Realms 
8261,Network 
8262,The Rulers of Darkness MC 
8263,Giuseppe Bergman 
8264,Threads Trilogy 
8265,Heart of Thorns 
8266,White Black and Gold Series
8267,Danse
8268,The Boys Collected Editions 
8269,Smile 
8270,Polished 
8271,New California Poetry 
8272,Hope
8273,The Cassaforte Chronicles 
8274,Talions 
8275,McJames 
8276,Order of Solace 
8277,Sterkarm 
8278,Cathy Wheeler 
8279,Shifters Unbound 
8280,Horrible Histories 
8281,Cyborg Seduction 
8282,Sir Henry Merrivale 
8283,Team 
8284,Madeline
8285,Le journal d
8286,Regency Chase 
8287,Afdeling Q 
8288,Nilamrut 
8289,Above World 
8290,The Legend of Stuart Brannon 
8291,Savage 
8292,H. L. Mencken
8293,Kage Trilogy 
8294,A History of Private Life 
8295,Expos
8296,Ram Chandra 
8297,So I
8298,Rebel of the Sands 
8299,Whole Nother Story 
8300,Cappadora Family 
8301,Devlin Quick Mysteries 
8302,Pumpkin Falls Mystery 
8303,Friendship Ring 
8304,Code Geass
8305,Oregon Files 
8306,Tres Navarre 
8307,Lord Darcy 
8308,Spiritwalker 
8309,Tracy Beaker 
8310,Franz Eberhofer 
8311,Perry Mason 
8312,Penguin Revolution 
8313,The Nightkeepers 
8314,Lunara
8315,Nightcreature 
8316,Deadly Beauties 
8317,Vic Malloy 
8318,Kate Burkholder 
8319,Castle Glower 
8320,Drachensaga 
8321,The Song of the Tears 
8322,Tom Gates 
8323,Tashi 
8324,The Fire Sermon 
8325,The Gibson Boys 
8326,The Dark Side 
8327,The Hundred Years War 
8328,This Raging Light 
8329,Stumptown 
8330,The Chicago History of American Civilization
8331,Ravenscar 
8332,Gil Trilogy 
8333,Arravan 
8334,Fray Perico 
8335,Danny Walker 
8336,Vinyl Cafe Audio Stories 
8337,The Eight 
8338,Writers and their Work
8339,Maurice LaBr
8340,Zion Diaries 
8341,Midnight Bay 
8342,Chronicles of Avonlea 
8343,Stuart Horten 
8344,First Comes Love 
8345,Baltimore Gun Club 
8346,Nic Costa 
8347,The Body Finder 
8348,Velvet 
8349,Laundry Files 
8350,Terratellus 
8351,"Check, Please"
8352,Kent Family Chronicles 
8353,Tales of My Landlord 
8354,Trouble 
8355,Leaders in Action
8356,Deadly 
8357,Empire of the Sun 
8358,The Rules of Scoundrels 
8359,Nicholai Hel
8360,Inspector Barbarotti 
8361,Superman by Kurt Busiek 
8362,London Fairy Tales 
8363,Mercy Hollings 
8364,Rebel Ridge 
8365,Beautiful Mess 
8366,MacDonell Brides 
8367,Harper Boys 
8368,The Remaining 
8369,Nacida Inocente 
8370,Little Bear 
8371,Pierre Chambrun Mystery 
8372,Curran POV 
8373,The Curse 
8374,Rusk University 
8375,Sylph 
8376,Kathleen Turner 
8377,Stella Mayweather 
8378,Bhinian Empire 
8379,My Fair Godmother 
8380,Beauvallet Dynasty 
8381,Narwhal and Jelly 
8382,Richard Sharpe 
8383,Venom 
8384,Immortal Ops
8385,London Novels 
8386,The Land of Stories
8387,Echo Falls 
8388,NUMA Files 
8389,Do
8390,Ringworld 
8391,Swoon 
8392,Theodore Roosevelt 
8393,Torchwood Radio Dramas 
8394,Garfield 
8395,Sancti Trilogy 
8396,Richard and Kahlan 
8397,The Wolves Chronicles 
8398,Angel Assassins 
8399,AMP 
8400,Finding Forever 
8401,Family Blood Ties 
8402,Criminals of the Ocean 
8403,Men of Faith
8404,...und der Preis ist dein Leben 
8405,Toloki 
8406,It Happened at the Fair 
8407,Girls of Many Lands
8408,Mighty Jack 
8409,Immortal Ops 
8410,Claudine 
8411,Tigress 
8412,Chas McGill 
8413,Avian Gospels 
8414,Kassandra Lyall Preternatural Investigator 
8415,Midnight Breed 
8416,Look
8417,Sanders Brothers 
8418,Captain America
8419,Pantheon 
8420,Too Good 
8421,Plebs 
8422,The Cousins O
8423,Shepherd
8424,Security Specialists International 
8425,Dune 
8426,Dearest 
8427,Cat Dupree 
8428,Never Ever 
8429,Clockwise 
8430,My Royal Story
8431,Barry Loser 
8432,Drachenelfen 
8433,Shadow Riders 
8434,The Secret Zoo 
8435,The Red Gloves 
8436,The Rabbi Small Mysteries 
8437,Legends of the Red Sun 
8438,Knightley Academy 
8439,Ra
8440,FLCL 
8441,Dirk 
8442,Kodiak Point 
8443,The Hunchback Assignments 
8444,The Melendy Family 
8445,Superior Spider
8446,Sexual Cultures
8447,Horizon 
8448,Time Museum 
8449,Torpedo Ink 
8450,Deceptions 
8451,Kenneth Johnson
8452,The Vespertine 
8453,The Guardian Chronicles 
8454,Dragonmaster 
8455,Liam Devlin 
8456,The Zook Sisters of Lancaster County 
8457,Heartbreakers 
8458,Batman and Robin 
8459,Everlastin
8460,Pleasure Before Business 
8461,Avengers Assemble 
8462,Off the Subject 
8463,Helga Rolfe 
8464,A Lion
8465,Tweed 
8466,Trilogien om Evv Lushon 
8467,The London Trilogy 
8468,Stone Braide Chronicles 
8469,Trek Mi Q
8470,Arthurian Romances
8471,Batgirl
8472,Immortal Outcasts 
8473,Wish 
8474,V 
8475,Ivy MacTavish 
8476,Rick Barron 
8477,The Avignon Quintet 
8478,Inspector Morse 
8479,Game for It 
8480,The School for Good and Evil 
8481,Deadly Angels 
8482,Deadly Trilogy 
8483,"Long, Tall Texans "
8484,Writers Helping Writers Series 
8485,Dream Guardians 
8486,The Silver 
8487,FBI 
8488,Zoe The Earless Kitten 
8489,Hannibal Lecter 
8490,Michael Osbourne 
8491,Akiko Comics 
8492,Chloe by Design 
8493,Tony Lord 
8494,The Nine Circles of Heck 
8495,Merciless Marvin the Magnificent 
8496,Final Crisis 
8497,Deadly Cool 
8498,Leviathan
8499,Eugene 
8500,Dr. Charlotte Stone 
8501,Tarzan 
8502,Renegade Angels 
8503,Barforth 
8504,Frostflower 
8505,Marc Royce 
8506,Janes 
8507,No Regrets 
8508,Claidi Journals 
8509,Queens of England 
8510,St. Clare
8511,Wizards of Mickey 
8512,Song of the Dwarves 
8513,Valdemar Chronological
8514,The Famous Five
8515,Bluegrass 
8516,The Legacy 
8517,Worldwalker Duology 
8518,The Zook Family Revisited 
8519,Shadow Chronicles
8520,The Galdoni 
8521,Manhattan 
8522,Millennium 
8523,A Naval History of Britain 
8524,Mallorens 
8525,Ophelia 
8526,"Sarah, Plain and Tall "
8527,Kerry Kilcannon 
8528,EMS 
8529,Unleash Me 
8530,Titus Bass 
8531,The Dark Divine 
8532,Zo
8533,The Men of Lancaster County 
8534,Star Wars Dark Horse
8535,The Danaan Trilogy 
8536,Inspector Mallett 
8537,The Specialists 
8538,V.I. Warshawski 
8539,Scientific American Library Series 
8540,Faery Rebels 
8541,MC Chronicles 
8542,I Wrote This For You 
8543,Sherwood 
8544,Ghost Riders MC 
8545,Il ciclo dei vinti 
8546,The Lord of the Rings
8547,New York Blades 
8548,Animal Ark 
8549,Crystal Keep 
8550,The Dog
8551,Forrest Gump 
8552,Tanyth Fairport 
8553,Sweet Valley Twins 
8554,The Found Duet 
8555,Chasing Evil Trilogy 
8556,Evie Scelan 
8557,Amish Secrets 
8558,Finch
8559,Gabriel
8560,Frank Bascombe 
8561,Hanne Wilhelmsen 
8562,Cosmic Trigger 
8563,Maximum Ride 
8564,Charlie 
8565,Diamond Estates 
8566,The Fall of Ile
8567,Laurel Heights 
8568,Cajun 
8569,Carl Barks
8570,Happy Cafe 
8571,MetaWars 
8572,Lancaster Amish Storm 
8573,Legends of Dimmingwood 
8574,Untamed City 
8575,Inspector Karen Pirie 
8576,Lady Trent Mystery 
8577,.hack
8578,Deadish 
8579,Crimson Moon 
8580,The Burn 
8581,Flappers 
8582,Maiden Lane 
8583,The Fall of Haven 
8584,Hearts of the Anemoi 
8585,Sphinx
8586,Science of Discworld 
8587,The Ending 
8588,Earth Witches 
8589,For Me 
8590,Glitterwings Academy 
8591,Litchfield 
8592,Mistress Trilogy 
8593,Family tree series 
8594,Clipped Wings 
8595,Stranger Trilogy 
8596,The School for Good and Evil
8597,Ancient Egypt 
8598,The Centennial History of the Civil War 
8599,Stuart Quartet 
8600,Blue Door 
8601,Road to Perdition 
8602,Mistress 
8603,The Complete Carl Barks Disney Library 
8604,Willow Park 
8605,Sweet Justice 
8606,Messenger 
8607,The Matchmakers of Huckleberry Hill 
8608,Uncanny Avengers 
8609,Forever King 
8610,Handmaid
8611,Contours of the Heart 
8612,Twin Willows Trilogy 
8613,Cheney and Shiloh
8614,Cowboys 
8615,The Last Disciple 
8616,Hello Genius
8617,Jay Omega 
8618,Le Monde d
8619,The Authority 
8620,ReVisioning American History 
8621,Top Ten
8622,What was...
8623,My Brother Jack 
8624,Fortune Hunter Trilogy 
8625,Unicorn Bait 
8626,Molly 
8627,Hourglass 
8628,Earl Swagger 
8629,Spellbound 
8630,Passion Creek 
8631,Mitchell Family 
8632,Sacred Bond 
8633,The Elsker Saga 
8634,Remember Trilogy 
8635,Molesworth 
8636,Immortal Essence 
8637,Walls 
8638,Better Nate Than Ever 
8639,The Snarkout Boys 
8640,Passive Income 
8641,Przygody Tomka Wilmowskiego 
8642,Jack Till 
8643,Jane Austen Heroes 
8644,The Tales of Aeron 
8645,Abby Sinclair 
8646,Leland Sisters 
8647,Flambards 
8648,Retrievers 
8649,The Comic Books 
8650,Stockholm Syndrome 
8651,The New American Nation Series
8652,Hill Country Heart 
8653,Laura Blackstone 
8654,Keeping the Castle 
8655,Jewel Kingdom 
8656,The Shapeshifter Chronicles 
8657,Daniel McEvoy 
8658,Idiota Encantador 
8659,Xenogenesis 
8660,Agatha Christie Graphic Novels
8661,The Byrons of Braebourne 
8662,Quaderni del carcere 
8663,Je
8664,The Hindu Gods 
8665,Cantral Chronicles 
8666,Paranormal Scene Investigations 
8667,Legacies of the Ancient River 
8668,Song of Alaska 
8669,Annihilate Me
8670,Fraternizing 
8671,Hell Yeah
8672,Elite Force 
8673,Harrowing 
8674,Northern Crusade 
8675,The Trap Trilogy 
8676,Mastering Manga 
8677,The Hidden 
8678,Pelmen the Powershaper 
8679,The Irene Adler Trilogy 
8680,Hard Knocks 
8681,Dark Redemption 
8682,Arthur et les Minimoys 
8683,Dear Sister 
8684,Adrast
8685,Horrible Science
8686,The Cat in the Hat
8687,Montagues 
8688,Savannah 
8689,Rebel King 
8690,The Unfinished Song 
8691,Sulfur Heights 
8692,Maakies 
8693,The Infernal Devices 
8694,My Story
8695,Dead World 
8696,Mastering Manga
8697,Descendants Junior Novels 
8698,Intervention 
8699,The Woolcots 
8700,Morning Star Trilogy 
8701,Norvelt 
8702,The Talisman 
8703,Dark Sorcery 
8704,Well Spring 
8705,Tom Lepski 
8706,Eternally Yours 
8707,Impossible 
8708,The Baby
8709,Sirantha Jax 
8710,Le Photographe 
8711,Identity Crisis 
8712,Fulton U 
8713,Fairchild Family 
8714,Children of the Desert 
8715,Essential Incredible Hulk 
8716,Charles Towne Belles 
8717,The Winshaw Legacy 
8718,The Irish End Game 
8719,War Horse 
8720,Dayworld 
8721,Eternally North 
8722,All the Birds in the Sky 
8723,Sock Monkey 
8724,Dungeons 
8725,Royal Agents 
8726,Extraordinary Voyages series
8727,Ring of Fire Main Line Novels 
8728,Library Mouse 
8729,The Queen of the Dead 
8730,The Redemption Trilogy 
8731,MW 
8732,Oliver Sacks
8733,Taking the Fall 
8734,Chronicles of the Misplaced Prince 
8735,Ocean Bay 
8736,Anju and Sudha 
8737,The Bridesmaid Chronicles 
8738,Conan
8739,Gift 
8740,His Submissive 
8741,Skin Deep 
8742,Highland Brides 
8743,Mer Tales 
8744,Sullivan Family Saga 
8745,Tu rostro ma
8746,VALIS Trilogy 
8747,Legends of the Realm 
8748,Alexa Riley Promises 
8749,Sedikhan 
8750,The Jimmy Fincher Saga 
8751,Kinsmen 
8752,Hellboy Novels
8753,A Life of Picasso 
8754,On the Island 
8755,Billionaire Boys Club 
8756,Ride 
8757,The Frey Saga 
8758,The Archer Brothers 
8759,Jalna 
8760,Winona Trilogy 
8761,Article 
8762,Legacy of the King
8763,Left Drowning 
8764,Dido Kent 
8765,Dominion Trilogy 
8766,With or Without 
8767,Big Sky Dreams 
8768,The Nannies 
8769,Natasha
8770,The Tinkerer
8771,Mr. Men 
8772,Babylon Caf
8773,NASA Trilogy 
8774,Weathermages of Mystral 
8775,Children of the Moon 
8776,Verity Sparks 
8777,A Laetitia Rodd Mystery 
8778,Badge of Honor
8779,The Department 
8780,Hope Town 
8781,Superlatives 
8782,Orsinia
8783,The Cycle of Arawn 
8784,Giffort Street 
8785,The Dust That Falls from Dreams 
8786,The Book of Ivy 
8787,The Stokehursts 
8788,Fairytale Shifter 
8789,Revelation Cove 
8790,The Red Night Trilogy 
8791,Ace Security 
8792,The Nulapeiron Sequence 
8793,The Complete Monty Python
8794,Witch World Series 
8795,Hellboy
8796,Deadly Captive 
8797,Deathworld 
8798,Falling for Sakura Trilogy 
8799,Avant l
8800,Ayako 
8801,Sincerely Carter 
8802,Taking Risks 
8803,Ladybug Girl
8804,Twilight of Avalon 
8805,The King Hell Heroica 
8806,Caldwell Brothers 
8807,Megan Chase 
8808,Isabel Dalhousie 
8809,The Deptford Trilogy 
8810,Kessa 
8811,Elizabeth MacPherson 
8812,The Jolly Postman
8813,India Trilogy 
8814,Grayslake
8815,Delta Force Heroes 
8816,Kilgannon 
8817,Hunter Kiss 
8818,La petite biblioth
8819,Watchers 
8820,Norse
8821,Forever Inked 
8822,Pure Corruption MC 
8823,Mulla Nasrudin
8824,Polity Universe chronological order
8825,A Stella Montgomery Intrigue 
8826,Falling For 
8827,Elder Codex 
8828,SEAL of Protection
8829,Gentry Boys 
8830,Phoenix Wright
8831,Luther Family 
8832,Hall Family Chronicles 
8833,Themes in British Social History
8834,Broken Hearts 
8835,Diamond Girls 
8836,Chaos Chronicles 
8837,Instrumentalities of the Night 
8838,Alfons Zitterbacke 
8839,The Date Series 
8840,Chains of Darkness 
8841,Scarlet and Ivy 
8842,Just Ask Reeves 
8843,Maijstral 
8844,Chain Letter 
8845,Timeliner Trilogy 
8846,The Fighter
8847,The Collected Stories of Roger Zelazny 
8848,Smogovci 
8849,Friday Harbor 
8850,Breeding 
8851,Rocky Mountain Bounty Hunters 
8852,VLG 
8853,Hooking Up 
8854,Rock Falls 
8855,Zw
8856,Awakening Pride 
8857,Teddycats 
8858,Sonchai Jitpleecheep 
8859,Spin Trilogy 
8860,Healing Wars 
8861,Dortmunder 
8862,Treadwell Academy 
8863,The World of Riverside 
8864,Angelina Ballerina
8865,Optic Nerve 
8866,Why
8867,Charlize Edwards 
8868,Mennonite 
8869,Sons of Destiny 
8870,Alex Verus 
8871,Ware 
8872,Newfangled Fairy Tales
8873,Galactic Gladiators 
8874,Jacob Two
8875,Brides of Montclair 
8876,Dragonlord 
8877,Sean Dillon 
8878,Doctor Who Graphic Novels
8879,The Jupiter Chronicles 
8880,Irene Adler 
8881,Outward Odyssey
8882,Ready
8883,Beth Lambert 
8884,Get Jiro 
8885,Red Dead Mayhem 
8886,Neddie 
8887,Azziarin 
8888,Olive
8889,Guignol
8890,Simone Kirsch 
8891,Tom Strong 
8892,"Delilah Street, Paranormal Investigator "
8893,Hard Rock Roots 
8894,Perfect Opposite 
8895,The Golden Oecumene 
8896,Xenowealth 
8897,Alpha Girl 
8898,Narbondo 
8899,Cocker Brothers 
8900,True Mates 
8901,Dirty Angels 
8902,Moon Magic 
