,book_id,author_id
10476,6386701,34997
10477,18042393,7123138
10478,202749,3132958
10479,18289482,5815760
10482,11182074,45927
10483,40551230,18121606
10484,13410013,3464665
10490,11306337,44526
10491,20686944,7359445
10496,15712164,4201
10497,15832828,151973
10501,40696220,6937037
10510,36656611,7941
10511,36111620,2752928
10512,17670591,6886702
10514,18712956,7201181
10518,10212089,1228621
10520,35125836,3432558
10521,11842810,4984837
10522,23124956,4188120
10523,8477800,1585457
10526,25482007,4928927
10527,18288212,7207526
10528,15757270,6444267
10531,40491353,5339130
10532,13064277,5334279
10534,17667824,7012142
10537,18052934,7133283
10539,7545331,3310143
10540,13399051,4530313
10541,8609839,4127279
10542,13056516,5331519
10543,31393676,6444266
10544,16034218,6535359
10546,10194548,4575379
10548,20662281,7162059
10549,16068910,6549373
10550,17976745,6451625
10551,6605686,41419
10553,10255198,412433
10555,16159818,6586039
10557,95887,22033
10558,17661402,7009629
10560,17838847,7060289
10562,18733288,7366597
10569,6070628,2726790
10570,12925365,4580131
10571,36464096,5421050
10574,9325874,1279042
10575,11527309,4019810
10576,18302133,7212406
10577,624022,249882
10578,10382150,37249
10579,16187943,2965489
10580,14296543,5150716
10582,12180253,4540022
10585,3776663,1609844
10586,13517372,3185565
10587,13507921,2931654
10588,13547495,2937372
10591,16051780,6542403
10592,70420,14442
10593,18674369,7242174
10596,39940311,1141209
10597,20697586,7811723
10599,8535045,3512511
10600,9372419,4373408
10602,17787411,7043852
10605,1517935,322733
10607,17571132,2503028
10608,36137536,4693347
10614,16161300,6584188
10615,10551037,1140298
10617,15839460,4107194
10618,18457362,7393959
10623,16102490,6562243
10625,6329657,2152471
10626,10512887,4658172
10627,17230559,4785031
10634,239092,65944
10635,18187029,7169602
10636,20675028,7141835
10637,15709580,916010
10639,8142508,6492
10643,254349,6729028
10647,16037511,6536597
10649,11388429,4610401
10651,18513705,7275168
10655,6388272,33986
10656,15980001,5921279
10658,18952405,7169579
10661,133914,36910
10663,9742401,363405
10664,25884871,7271055
10665,17997591,7111589
10667,17264796,4912047
10669,390778,222118
10670,30613569,1271571
10671,36748616,14156852
10675,40168057,7520984
10676,7796389,49028
10677,7317546,2746690
10682,16077999,1005984
10683,15824169,3219496
10685,25412703,13849789
10687,40516973,14223455
10692,21796060,6912103
10694,36950133,317354
10700,539248,452671
10703,12367401,4904146
10705,23308694,4398628
10706,15927534,6506571
10711,18668051,7341071
10713,6504968,1023590
10717,13552281,421434
10718,6553859,519355
10719,18812437,4505164
10721,18458057,7256159
10722,20505787,7756699
10724,36618293,5267473
10726,13560068,1827868
10731,17162570,5308032
10732,38894208,7831156
10733,35817296,5808498
10735,15942633,1194340
10736,10915826,4750548
10739,15808769,2594
10744,16081758,4632663
10747,18282429,7113521
10748,8306761,119848
10749,18777760,6580373
10750,134776,57611
10755,22602899,5131072
10765,15808851,23
10766,20428395,4455366
10768,6330560,2738500
10775,12952710,4575368
10779,19469030,7559069
10781,15808673,6462472
10783,17884102,5806079
10784,17938370,7096237
10785,17684323,7020466
10786,20525734,8109273
10787,578736,50316
10789,15719572,6428814
10791,3214634,1366033
10792,11423197,4868074
10795,16182304,5108399
10796,18104474,7059361
10797,7685245,5106676
10799,17571908,3379564
10800,17413427,6953499
10803,15757183,1332605
10807,18776908,7020231
10808,34195165,5155341
10810,40702672,8476149
10813,11662955,96909
10814,211867,86210
10816,19089172,6474501
10817,12267739,3517421
10818,37883600,6995709
10823,9669044,4452622
10827,9677554,266945
10830,12182847,1475821
10833,17927109,3428119
10835,18873923,6767293
10836,18231432,6969980
10837,274392,37728
10839,13595638,24689
10845,15762975,5398028
10846,34330946,4430
10850,8997981,4243254
10852,6676614,3007539
10853,17844678,7062305
10854,18402202,7246482
10856,29352480,8449324
10858,18189155,6585049
10861,16280,10033
10862,9130129,2541526
10864,17787059,5200691
10865,37916608,15292581
10868,17725275,6534710
10870,16125587,6563931
10872,20344662,7710196
10874,18805795,6517376
10875,8585317,24197
10876,61329,34517
10877,16067241,5403174
10888,15776953,1180263
10891,10517947,5088
10893,10560849,4667368
10894,10861195,4737695
10898,36257994,6551743
10900,27421270,4138275
10902,7176018,359194
10906,17333149,6422281
10907,26162928,6875794
10909,11340660,4845754
10910,8639187,131
10915,28425229,6869343
10916,771085,18943
10917,15790846,131208
10918,41432160,7374424
10923,36622744,6994731
10927,15742678,114283
10929,15781690,2833117
10945,15985405,40881
10946,9696745,3248211
10952,7896556,63460
10958,34331136,1978003
10963,15743485,2895111
10965,15765663,2387
10969,12578568,5191012
10975,9777134,126453
10976,40176953,13418410
10977,6715235,3023434
10980,18214660,7179522
10981,40102240,17284011
10982,13530597,153741
10983,9277013,20850
10984,17225463,6883551
10991,18159949,6587442
10992,19132895,6893037
10993,12919441,3413044
10997,17798673,7048010
11000,9292518,676070
11002,17605075,6993187
11003,36387418,3418030
11006,10455247,61237
11010,38910127,5124235
11015,40243799,73977
11017,16065477,267687
11020,16045319,2357
11021,5951098,741648
11026,17981913,1254833
11027,6516978,2949712
11029,7853757,10289
11030,21457758,5288487
11032,15831550,4517253
11034,36290826,3155383
11035,18176562,5214793
11036,16087670,6540645
11038,18509623,7055613
11039,34661269,7255282
11041,41074185,1808111
11043,22884888,7388591
11044,15788084,1429808
11048,16180772,48192
11049,4898,3343
11051,40789425,8056592
11053,18104774,7142495
11057,9585036,30819
11058,13110537,3023842
11063,18171350,7165566
11066,13085374,4116488
11071,36604162,541293
11073,20613581,7264269
11074,36615410,16080793
11077,16144570,6577839
11082,13626692,4384465
11084,42655408,18235985
11085,11250671,4025590
11089,6262388,2847963
11094,11470922,4881349
11097,7100119,13757
11098,19059695,7136995
11100,10841336,1651952
11111,15710564,4693729
11113,8805443,8944
11114,36076,20379
11115,13244400,4769304
11116,18005253,1122775
11119,36355531,5108885
11122,18306106,7086643
11128,9912820,2780539
11131,37646585,8247140
11134,40057182,7172518
11142,8682579,99044
11143,17788889,7044446
11146,18584569,6536079
11148,15808639,28550
11153,38348931,6950682
11157,41884270,515767
11158,4054212,1727682
11162,40493667,16204277
11165,11057626,1025097
11177,9999576,108774
11180,69242,39021
11182,15710530,1563059
11183,40550201,7095467
11188,17869397,7071439
11191,12796866,18445
11193,36977659,7226675
11194,15927484,5763301
11195,18340649,8033909
11198,31124996,7059622
11209,2033276,1202850
11211,18484371,7265801
11216,40908086,7105545
11219,2536103,1122774
11226,15795549,8988
11230,7614646,16161
11234,39949010,8184875
11236,13389546,4971535
11240,15710470,4443809
11245,12275455,5104111
11247,15745446,65137
11255,4801582,1999187
11262,441261,3423688
11265,39680853,3185029
11266,13500636,5321197
11267,13376881,957028
11271,43256632,4414284
11272,13097632,5114344
11273,15722233,5296727
11274,15808325,2613
11275,25045454,8415664
11276,17357402,5616191
11280,13375921,5073719
11281,18679696,2963485
11282,13358275,3520560
11285,17200672,5830094
11286,20484851,4968409
11288,19225996,6936948
11290,22398051,6476392
11291,20522718,3462951
11294,13554702,121072
11295,20338332,7125719
11297,17728691,6740126
11298,23286073,8079006
11299,21802706,7339622
11300,25823630,7008445
11303,26312131,7276454
11304,2168882,984659
11305,19518735,6474518
11306,14761679,5287392
11307,20342133,4890658
11308,17974858,1374091
11309,25808712,7074112
11311,18051654,2765118
11312,18507917,6571021
11313,10880532,4747714
11314,18630973,4109302
11318,12295828,5109482
11319,21875713,7358908
11325,23588210,8180726
11326,22760774,7849867
11328,23013875,51204
11329,25667920,4475715
11334,17339827,6564542
11335,23920769,4369922
11337,18208098,5328610
11341,20816239,4831235
11342,967911,239949
11343,18444428,1289325
11346,28448877,7152490
11349,25901575,240708
11350,19162047,1427650
11351,22874675,5116245
11352,19450529,4541791
11353,25664279,2847546
11355,19547844,6608731
11356,958537,83086
11357,23287202,7035308
11359,22975534,5779976
11361,15706320,5088808
11366,23270903,7040319
11367,26168300,560412
11375,21855285,5758692
11376,23156342,2915870
11377,19208141,5965
11379,17184930,375626
11380,36278868,13177248
11382,2785752,74459
11383,24327445,338705
11384,23168818,5990662
11385,12594400,4493935
11389,19165659,5050492
11390,20347660,4494819
11393,94561,54389
11398,20696032,7811273
11399,43052216,3074905
11402,154556,45203
11405,22085174,8202129
11407,18400295,1912055
11408,3931154,13623
11409,23168830,3405346
11412,823412,5801
11414,18873823,2868678
11416,21518013,6154918
11420,205997,120395
11422,23546843,815259
11423,34715257,7123498
11424,22295304,5137530
11426,22040598,33907
11427,6383770,506633
11429,19143663,4968129
11430,23165362,7085837
11432,25400826,6044755
11433,26266124,7172051
11434,772789,65583
11436,23498194,4615197
11437,13531504,1397570
11439,22711200,8286265
11440,101247,58480
11442,23393333,8153734
11444,21893608,105839
11448,16120552,5367341
11452,25819519,7022361
11453,1651392,762973
11457,20439831,4390441
11458,48303,27045
11459,6361871,2884275
11462,25797013,8126161
11463,23274369,6884399
11464,25778002,171379
11465,5200666,41762
11467,18464433,6558842
11469,23582513,9867438
11470,25125709,7872519
11471,158935,92097
11472,1369510,11713
11473,18808267,5365291
11475,23168762,107170
11480,39540,21686
11482,22596736,7414345
11483,23634011,3153776
11484,25250075,4574972
11485,18640159,6437086
11486,26804433,16202
11487,24767896,7124795
11488,18809487,6888697
11492,772748,966591
11494,18775818,962319
11500,25791216,16094
11507,23287381,7178194
11508,23546848,580494
11509,545913,175556
11512,20429736,7021276
11515,18601453,6534462
11516,3560788,1506712
11517,104535,60435
11519,18877920,7048334
11521,20935363,7873610
11522,23168784,536013
11525,17167208,6863565
11526,20906739,6549307
11528,3882,2646
11530,20497858,7754966
11534,995876,38159
11539,19453849,6576876
11540,18989149,2980235
11541,24237785,3329042
11543,21530145,7023272
11544,232888,2832
11545,25058360,7335383
11546,1191,792
11547,18754187,5819370
11550,20980667,2924955
11551,402017,59490
11552,20922144,6561688
11555,94079,1408429
11556,24666002,439887
11557,71955,40636
11562,153142,58572
11563,411053,6448979
11565,1466595,225231
11566,53617,5662
11569,23168809,4763
11573,132688,3465
11575,27777346,6692215
11577,1718814,790441
11582,25451555,24514
11583,383480,91791
11584,22238181,108173
11585,37630,25456
11586,6400219,1166430
11587,25772321,5074920
11588,101255,58484
11590,4443485,4674
11595,178204,42861
11604,394182,126459
11607,688663,88314
11608,141051,80131
11613,11377310,4856232
11614,33622989,16549
11616,4278,2931
11618,13542496,5775520
11619,638247,125558
11626,40717531,4046
11628,18781435,7383937
11643,824871,13943
11645,375108,114453
11649,887082,65685
11652,45287,1438
11653,699199,6223
11656,75220,17699
11657,2843977,67037
11658,1165753,174767
11659,108305,62650
11660,300388,18819
11665,110297,9759
11666,232128,14015
11668,24569,13830
11669,538396,146237
11672,17738241,45898
11673,71102,37774
11675,431357,2609
11676,102715,42919
11677,9639150,177305
11678,6521368,40974
11679,148603,85989
11680,6852255,8716
11681,7157187,1294984
11683,1074808,22680
11686,12702701,71059
11688,303214,50886
11689,615028,10318
11693,351451,201555
11694,10852082,4152482
11700,171759,2622364
11702,23116644,6420702
11705,858572,15295
11707,18590448,7211470
11708,10805543,2994705
11712,34520373,13434447
11713,8482928,311174
11716,176263,10333
11717,12109850,5060731
11720,41022009,48067
11721,1163444,167047
11722,17856436,7066576
11723,359385,34429
11724,2059573,48960
11726,19205857,6934883
11727,10430633,402788
11730,612391,11349
11731,195979,10987
11733,414794,1003655
11737,111192,61958
11743,2897990,395
11744,16118072,19729
11745,3751995,49612
11746,519828,32279
11747,118866,7231
11749,23433943,6861666
11750,17155796,5812874
11753,13529577,4410813
11754,686718,74489
11755,6944712,3033292
11756,7719328,38217
11757,145356,49111
11758,188275,17064
11761,3491640,426034
11763,8038242,419233
11764,15740038,22370
11766,13184491,5350056
11768,2918785,520296
11769,1765771,809148
11772,6294228,2614
11775,2229933,19860
11779,16109770,3198951
11780,49443,27841
11781,358990,76471
11782,583883,6331
11787,16062175,703032
11791,959166,485862
11794,13722810,107767
11795,22895371,5263027
11796,33738,19005
11797,16162189,6585223
11798,424779,6467335
11799,15727959,71688
11800,19548180,5366587
11801,612226,75822
11806,17178170,6451976
11809,28445593,5825070
11811,42278666,6583811
11812,23503361,9800707
11816,6493836,387985
11817,13721341,1692594
11818,12620451,2803627
11819,23462654,435891
11820,2317178,137561
11823,16157174,6423089
11828,411171,232825
11829,22320471,5782568
11831,15830843,6470635
11832,24983185,6423103
11833,22710140,7812495
11835,22840590,5767306
11838,7467080,3283808
11839,757364,904440
11841,6625971,206712
11844,7443064,144024
11845,997027,18225
11847,11738898,2846074
11848,1380751,151324
11852,1038166,178234
11854,10646531,4189235
11857,8628509,1011325
11858,9816077,2916205
11860,24796231,4405738
11861,10339281,2766223
11863,732839,389017
11864,7641383,59839
11865,17156734,20983
11867,13597733,5815423
11869,12270931,4336590
11870,11782143,3050316
11872,57491,32430
11873,1610650,99326
11875,6306102,4104631
11876,2509481,58527
11877,607513,59749
11878,7947676,8476
11879,82676,47247
11880,23719378,34893
11881,13625827,5825906
11882,9424031,2704714
11886,7893331,403230
11888,6791142,99573
11889,7159898,5989
11893,287494,82244
11895,238926,21172
11900,9700137,4461106
11902,10343868,4110498
11905,16287787,2994743
11907,25241463,11214
11908,16073411,6878170
11910,23200017,7364393
11912,15733491,5625577
11913,7533,5098
11917,6087375,2753100
11918,1991,256
11919,17258853,6469080
11920,23719408,6464662
11921,5982210,2741079
11923,3921832,688826
11924,15776554,6452152
11930,23790680,37171
11931,12797906,5253622
11933,13529800,5771399
11935,104702,60589
11936,35999483,4918224
11937,12792988,5252348
11938,26784,15035
11940,1079220,552384
11941,40116166,1120685
11942,24611962,5399365
11947,22609396,9915
11951,23616578,8583937
11952,22884889,6511338
11956,13425802,5448974
11958,35068792,9788934
11959,7960890,74506
11961,6929931,3099070
11962,23590710,36347
11963,55515,23992
11966,24001092,1083757
11967,13549523,5778769
11969,13650807,4605557
11971,43227330,5934418
11972,1740172,24558
11973,16131936,6573921
11974,17338329,5154295
11979,80455,10017
11981,9146963,4302108
11982,15904017,6498645
11984,905254,9290
11987,9807271,815278
11988,12689455,3297217
11989,30811411,3053826
11991,2864787,114442
11992,12813860,3095919
11995,15740918,6437480
12000,12349801,710888
12003,432283,11882
12005,10047589,4540172
12007,7090290,14577
12009,31450913,15613183
12011,12383252,9550
12013,23848271,93757
12015,6314595,2867678
12018,17241697,5392961
12020,2034321,925098
12021,9801114,87209
12025,558695,51490
12029,13361071,4703645
12030,13586321,5347676
12032,13022698,33949
12037,681941,57798
12038,169711,98880
12039,27428131,14493999
12043,20804235,4408937
12044,12414623,4780234
12045,28116,963811
12046,12419672,5148629
12047,17762155,1022900
12050,23453099,3276202
12051,306010,90150
12052,24172,13597
12056,7894870,5951
12061,13170037,3212743
12062,13609401,5820388
12063,23245422,215765
12066,13058637,1399
12067,252429,13799
12070,6699885,1985179
12071,37505911,6433264
12073,332961,19026
12074,13633179,19909
12077,12573049,3038151
12078,18877989,197865
12080,6691860,1830698
12082,496585,4436873
12085,18506999,7273843
12087,1001304,15865
12088,38657358,3232449
12090,6055161,36276
12094,18296619,7210172
12095,17657267,7008472
12098,35172958,16495848
12099,23506484,6450490
12101,4517257,489648
12103,25647999,4353071
12104,16060220,6545553
12105,2118114,12441
12106,38492056,6921962
12109,23461003,9788932
12112,13278548,5404227
12115,23398632,9761937
12119,127395,3529
12121,13607683,5819761
12123,11746148,3431194
12124,20694773,217759
12125,7229730,469075
12128,13260618,1219600
12129,23109699,6568981
12133,38119376,7055470
12134,13401993,5441417
12136,37725136,6980925
12138,22889746,6067088
12139,37509275,13741856
12143,12598553,2396206
12146,8623679,407963
12151,12953537,5294761
12153,55989,31631
12154,23602474,1339
12155,23128320,3874378
12156,4567115,137095
12157,15850013,6478179
12158,12247405,600253
12164,12087779,223088
12167,24612148,5368636
12170,11043418,4774429
12172,17971900,6903411
12175,129579,49417
12178,13412956,335919
12179,39090180,7134317
12180,36988614,9899961
12186,24611425,211268
12189,79085,44924
12195,16163336,4640495
12196,269860,51027
12200,13538679,6597
12202,11622125,2766469
12206,38608933,14151380
12207,36686512,6938229
12213,13542840,14482
12214,36267848,15016763
12216,20908097,6953434
12217,20257122,6749587
12218,23164956,319345
12219,13022704,850093
